省份,大学,类型,公或民办,本或专科,985,211,双一流,城市,隶属于,地址
山东,青岛酒店管理职业技术学院,其他,公办,专科（高职）,2,2,,青岛市,山东省,青岛市李沧区九水东路599号
山东,泰山科技学院,综合类,民办,普通本科,2,2,,泰安市,山东省,泰安市岱岳区山口镇学院西路8号
山东,山东交通职业学院,综合类,公办,专科（高职）,2,2,,潍坊市,山东省,"主校区：山东省潍坊市潍县中路8号 ,泰山校区：泰安市天平湖路132号"
山东,滨州职业学院,综合类,公办,专科（高职）,2,2,,滨州市,山东省,山东省滨州市黄河十二路919号
山东,山东英才学院,综合类,民办,普通本科,2,2,,济南市,山东省教育厅,"南校区：山东省济南市高新区英才路2号,北校区：山东省济南市济阳崔寨"
山东,济南职业学院,综合类,公办,专科（高职）,2,2,,济南市,山东省,山东省济南市舜耕路12号
山东,青岛职业技术学院,综合类,公办,专科（高职）,2,2,,青岛市,山东省,青岛市黄岛区钱塘江路369号
山东,潍坊科技学院,理工类,民办,普通本科,2,2,,潍坊市,山东省教育厅,山东省寿光市金光街1299号
山东,青岛黄海学院,综合类,民办,普通本科,2,2,,青岛市,山东省教育厅,山东省青岛市西海岸新区灵海路1145号
山东,山东艺术学院,艺术类,公办,普通本科,2,2,,济南市,山东省,济南市历下区文化东路91号（文东校区）;济南市长清区大学科技园紫薇路6000号（长清校区）
山东,潍坊理工学院,综合类,民办,普通本科,2,2,,潍坊市,山东省教育厅,山东省青州市云门山南路9888号
山东,山东理工职业学院,综合类,公办,专科（高职）,2,2,,济宁市,山东省,山东省济宁市太白湖新区济宁大道37号
山东,聊城大学东昌学院,综合类,民办,普通本科,2,2,,聊城市,山东省教育厅,山东省聊城市经济开发区黄河路105号
山东,山东城市建设职业学院,理工类,公办,专科（高职）,2,2,,济南市,山东省,山东济南市旅游路4657号
山东,山东科技职业学院,综合类,公办,专科（高职）,2,2,,潍坊市,山东省,山东省潍坊市西环路6388号
山东,济南护理职业学院,医药类,公办,专科（高职）,2,2,,济南市,山东省,山东省济南市历城区港西路3636号
山东,山东财经大学燕山学院,财经类,民办,普通本科,2,2,,济南市,山东省教育厅,山东省莱芜市高新技术产业开发区山财大街5号
山东,青岛农业大学海都学院,综合类,民办,普通本科,2,2,,烟台市,山东省教育厅,山东省莱阳市文化路11号
山东,聊城职业技术学院,综合类,公办,专科（高职）,2,2,,聊城市,山东省,山东省聊城市花园北路133号
山东,山东畜牧兽医职业学院,农林类,公办,专科（高职）,2,2,,潍坊市,山东省,山东省潍坊市胜利东街88号
山东,山东商务职业学院,综合类,公办,专科（高职）,2,2,,烟台市,山东省,烟台市高新区海兴路15号 （原金海路1001号）
山东,淄博师范高等专科学校,师范类,公办,专科（高职）,2,2,,淄博市,山东省,山东省淄博市淄川经济开发区唐骏欧铃路99号
山东,山东水利职业学院,理工类,公办,专科（高职）,2,2,,日照市,山东省,山东省日照市学苑路677号
山东,山东外贸职业学院,财经类,公办,专科（高职）,2,2,,青岛市,山东省,"青岛北校区：山东省青岛市李沧区巨峰路201号,青岛南校区：青岛市市南区江西路62号"
山东,烟台职业学院,综合类,公办,专科（高职）,2,2,,烟台市,山东省,烟台市莱山区滨海中路2018号
山东,中国人民解放军海军航空大学,军事类,公办,普通本科,2,2,,烟台市,解放军海军,山东省烟台市芝罘区二马路188号
山东,济南幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,济南市,山东省,济南市长清区大学科技园丹桂路2011号
山东,济南工程职业技术学院,理工类,公办,专科（高职）,2,2,,济南市,山东省,山东省济南市章丘区经十东路6088号
山东,潍坊护理职业学院,医药类,公办,专科（高职）,2,2,,潍坊市,山东省,山东省青州市云门山南路9966号
山东,潍坊职业学院,综合类,公办,专科（高职）,2,2,,潍坊市,山东省,"滨海校址 ：山东省潍坊市滨海经济技术开发区科教创新园区海安路06588号,奎文校址 : 山东省潍坊市东风东街8029号"
山东,山东传媒职业学院,综合类,公办,专科（高职）,2,2,,济南市,山东省,"山东济南市经十东路8678号（章丘校区）,山东省济南市文化东路18号（文东校区）"
山东,山东体育学院,体育类,公办,普通本科,2,2,,济南市,山东省,山东省济南市世纪大道10600号
山东,山东劳动职业技术学院,理工类,公办,专科（高职）,2,2,,济南市,山东省,济南市经十路23266号
山东,济宁职业技术学院,综合类,公办,专科（高职）,2,2,,济宁市,山东省,山东省济宁市任城区金宇路77号
山东,烟台工程职业技术学院,理工类,公办,专科（高职）,2,2,,烟台市,山东省,烟台经济技术开发区珠江路92号
山东,东营职业学院,理工类,公办,专科（高职）,2,2,,东营市,山东省,山东省东营市府前大街129号
山东,山东电力高等专科学校,理工类,公办,专科（高职）,2,2,,济南市,山东省,山东省济南市二环南路500号
山东,山东工艺美术学院,艺术类,公办,普通本科,2,2,,济南市,山东省,山东省济南市长清区大学科技园1号路1255号（长清校区）;山东省济南市千佛山东路23号（千佛山校区）
山东,泰山职业技术学院,综合类,公办,专科（高职）,2,2,,泰安市,山东省,山东省泰安市天烛峰路281号
山东,山东信息职业技术学院,理工类,公办,专科（高职）,2,2,,潍坊市,山东省,山东省潍坊市奎文区东风东街7494号
山东,山东工业职业学院,理工类,公办,专科（高职）,2,2,,淄博市,山东省,山东省淄博市高新区张北路69号
山东,山东药品食品职业学院,医药类,公办,专科（高职）,2,2,,威海市,山东省,威海高技术产业开发区科技新城和兴路西首
山东,枣庄职业学院,综合类,公办,专科（高职）,2,2,,枣庄市,山东省,山东省枣庄市新城区祁连山中路2169号
山东,山东司法警官职业学院,政法类,公办,专科（高职）,2,2,,济南市,山东省,"燕山校区：山东省济南市二环东路6997号,明水校区：山东省济南市章丘区章莱路3555号"
山东,山东电子职业技术学院,理工类,公办,专科（高职）,2,2,,济南市,山东省,山东省济南市章丘大学城文化路888号
山东,山东经贸职业学院,财经类,公办,专科（高职）,2,2,,潍坊市,山东省,潍坊市潍城区青年路2799号
山东,临沂职业学院,理工类,公办,专科（高职）,2,2,,临沂市,山东省,山东省临沂市罗庄区湖东路63号
山东,潍坊工程职业学院,理工类,公办,专科（高职）,2,2,,潍坊市,山东省,山东省青州市云门山南路8979号
山东,威海海洋职业学院,综合类,公办,专科（高职）,2,2,,威海市,山东省,山东省威海市荣成市海湾南路1000号
山东,山东旅游职业学院,财经类,公办,专科（高职）,2,2,,济南市,山东省,山东省济南市经十东路3556号
山东,山东轻工职业学院,理工类,公办,专科（高职）,2,2,,淄博市,山东省,山东省淄博市周村区米山路30号
山东,枣庄科技职业学院,理工类,公办,专科（高职）,2,2,,枣庄市,山东省,山东省滕州市学院东路888号
山东,山东华宇工学院,理工类,民办,普通本科,2,2,,德州市,山东省教育厅,山东省德州市大学东路968号
山东,青岛恒星科技学院,综合类,民办,普通本科,2,2,,青岛市,山东省教育厅,山东省青岛市九水东路588号
山东,泰山护理职业学院,医药类,公办,专科（高职）,2,2,,泰安市,山东省,泰安市迎胜东路8号
山东,烟台汽车工程职业学院,理工类,公办,专科（高职）,2,2,,烟台市,山东省,山东省烟台市福山区聚贤路1号
山东,德州职业技术学院,综合类,公办,专科（高职）,2,2,,德州市,山东省,山东省德州市大学东路689号
山东,山东服装职业学院,综合类,公办,专科（高职）,2,2,,泰安市,山东省,山东省泰安市天烛峰路299号
山东,潍坊工商职业学院,综合类,民办,专科（高职）,2,2,,潍坊市,山东省教育厅,山东省诸城市凤凰路5600号
山东,山东外国语职业技术大学,语言类,民办,专科（高职）,2,2,,日照市,山东省教育厅,山东省日照市山海路99号
山东,山东力明科技职业学院,综合类,民办,专科（高职）,2,2,,泰安市,山东省教育厅,"济南槐荫校区：泰安市高新技术开发区东天门大街999号（泰安校区）,济南市中校区：济南市市中区济微路389号（济南市中校区）"
山东,莱芜职业技术学院,综合类,公办,专科（高职）,2,2,,济南市,山东省,山东省济南市莱芜高新区山财大街1号
山东,青岛远洋船员职业学院,综合类,公办,专科（高职）,2,2,,青岛市,山东省,山东省青岛市市南区江西路84号
山东,山东外事职业大学,综合类,民办,专科（高职）,2,2,,济南市,山东省教育厅,山东省威海市乳山银滩AAAA旅游度假区
山东,德州科技职业学院,综合类,民办,专科（高职）,2,2,,德州市,山东省教育厅,"主校区地址：山东省禹城市禹王街566号,青岛校区地址：青岛市蓝村崇文路8号"
山东,北京电影学院现代创意媒体学院,艺术类,民办,普通本科,2,2,,青岛市,山东省教育厅,青岛经济技术开发区金沙滩路689号
山东,青岛求实职业技术学院,综合类,民办,专科（高职）,2,2,,青岛市,山东省教育厅,校区地址：青岛市城阳区丰海路51号
山东,山东海事职业学院,理工类,民办,专科（高职）,2,2,,潍坊市,山东省教育厅,山东省潍坊市滨海经济开发区科教创新园区智慧南二街1000号
山东,菏泽家政职业学院,综合类,公办,专科（高职）,2,2,,菏泽市,山东省,山东省单县开发区学院中路
山东,山东文化产业职业学院,综合类,民办,专科（高职）,2,2,,青岛市,山东省教育厅,山东省青岛市莱西市学院路1号
山东,山东铝业职业学院,理工类,公办,专科（高职）,2,2,,淄博市,山东省,山东省威海市南海新区金海路118号
山东,曲阜远东职业技术学院,综合类,民办,专科（高职）,2,2,,济宁市,山东省教育厅,"曲阜校区：山东省曲阜市石门山风景区,邹城校区：山东省邹城市职教园区,曲阜高铁校区：山东省曲阜市曲阜东高铁站西500米孔子大道1号"
山东,东营科技职业学院,综合类,民办,专科（高职）,2,2,,东营市,山东省教育厅,山东省东营市大王经济开发区泰山路7号
山东,中国人民解放军海军潜艇学院,军事类,公办,普通本科,2,2,,青岛市,解放军海军,山东省青岛市李沧区金水路1号
山东,山东圣翰财贸职业学院,综合类,民办,专科（高职）,2,2,,济南市,山东省教育厅,东省济南市长清区大学科技园明发路1666号
山东,山东胜利职业学院,理工类,公办,专科（高职）,2,2,,东营市,山东省,山东省东营市东营区北二路504号
山东,山东化工职业学院,综合类,公办,专科（高职）,2,2,,淄博市,山东省,山东省潍坊市滨海经济技术开发区汉江东三街01177号
山东,菏泽职业学院,综合类,公办,专科（高职）,2,2,,菏泽市,山东省,山东省菏泽市长城路999号
山东,烟台黄金职业学院,综合类,民办,专科（高职）,2,2,,烟台市,山东省教育厅,山东省烟台市招远滨海新区金海大道996号
山东,山东艺术设计职业学院,艺术类,民办,专科（高职）,2,2,,济南市,山东省教育厅,济南市航运路北首黄台山庄109号
山东,山东杏林科技职业学院,综合类,民办,专科（高职）,2,2,,济南市,山东省教育厅,山东省济南市经十东路3028号
山东,青岛飞洋职业技术学院,综合类,民办,专科（高职）,2,2,,青岛市,山东省教育厅,山东省青岛市城阳区青工业园
山东,青岛工程职业学院,理工类,公办,专科（高职）,2,2,,青岛市,山东省教育厅,山东省青岛市城阳区上马街道东张社区
山东,山东特殊教育职业学院,师范类,公办,专科（高职）,2,2,,济南市,山东省,山东省济南市南辛庄西路326号
山东,青岛幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,青岛市,教育部,
山东,日照航海工程职业学院,其他,民办,专科（高职）,2,2,,日照市,山东省教育厅,山东省日照市山海路369号
山东,中国人民解放军火箭军士官学校,军事类,公办,普通本科,2,2,,潍坊市,,
山东,临沂科技职业学院,综合类,公办,专科（高职）,2,2,,临沂市,山东省人民政府,山东省临沂市河东区
山东,烟台幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,烟台市,教育部,山东省蓬莱市小泰山西路55号
山东,青岛航空科技职业学院,理工类,民办,专科（高职）,2,2,,青岛市,山东省教育厅,山东青岛莱西市店埠镇南城路177号
山东,烟台文化旅游职业学院,综合类,公办,专科（高职）,2,2,,烟台市,山东省人民政府,烟台市莱山区火炬大道3966号
山东,潍坊环境工程职业学院,理工类,民办,专科（高职）,2,2,,潍坊市,山东省人民政府,山东省潍坊市昌邑市院校中街217号
河南,郑州大学,综合类,公办,普通本科,2,1,双一流,郑州市,河南省,郑州市科学大道100号
河南,河南大学,综合类,公办,普通本科,2,2,双一流,开封市,河南省,河南省开封市明伦街85号
河南,河南科技大学,综合类,公办,普通本科,2,2,,洛阳市,河南省,洛阳市洛龙区开元大道263号
河南,河南理工大学,理工类,公办,普通本科,2,2,,焦作市,河南省,河南省焦作高新区世纪大道2001号
河南,华北水利水电大学,理工类,公办,普通本科,2,2,,郑州市,河南省,河南省郑州市金水东路136号
河南,河南财经政法大学,财经类,公办,普通本科,2,2,,郑州市,河南省,郑州市金水东路180号
河南,河南工业大学,理工类,公办,普通本科,2,2,,郑州市,河南省,郑州市高新技术开发区莲花街100号（莲花街校区）;郑州市嵩山南路140号（嵩山路校区）
河南,郑州轻工业大学,理工类,公办,普通本科,2,2,,郑州市,河南省,河南省郑州市东风路5号
河南,河南师范大学,师范类,公办,普通本科,2,2,,新乡市,河南省,河南省新乡市建设东路46号
河南,中原工学院,理工类,公办,普通本科,2,2,,郑州市,河南省,河南省郑州市中原中路41号
河南,洛阳理工学院,理工类,公办,普通本科,2,2,,洛阳市,河南省,洛阳市洛龙区王城大道90号
河南,郑州航空工业管理学院,财经类,公办,普通本科,2,2,,郑州市,河南省,郑州市郑东新区文苑西路15号
河南,河南工程学院,理工类,公办,普通本科,2,2,,郑州市,河南省,河南省郑州市新郑龙湖祥和路1号
河南,河南农业大学,农林类,公办,普通本科,2,2,,郑州市,河南省,郑州市文化路95号
河南,洛阳师范学院,综合类,公办,普通本科,2,2,,洛阳市,河南省,河南省伊滨区吉庆路6号
河南,信阳师范学院,师范类,公办,普通本科,2,2,,信阳市,河南省,河南省信阳市南湖路237号
河南,南阳理工学院,理工类,公办,普通本科,2,2,,南阳市,河南省,河南省南阳市长江路80号
河南,河南中医药大学,医药类,公办,普通本科,2,2,,郑州市,河南省,河南省郑州市郑东新区金水东路156号
河南,新乡医学院,医药类,公办,普通本科,2,2,,新乡市,河南省,河南省新乡市红旗区金穗大道601号
河南,商丘师范学院,师范类,公办,普通本科,2,2,,商丘市,河南省,河南省商丘市平原中路55号（梁园校区）;河南省商丘市文化中路298号（睢阳校区）
河南,南阳师范学院,师范类,公办,普通本科,2,2,,南阳市,河南省,河南省南阳市卧龙路1638号
河南,开封大学,综合类,公办,专科（高职）,2,2,,开封市,河南省,"河南省开封市东京大道校区（开封市东京大道）,河南省开封市滨河路校区（开封市滨河路）"
河南,郑州师范学院,师范类,公办,普通本科,2,2,,郑州市,河南省,河南省郑州市惠济区英才街6号
河南,河南城建学院,理工类,公办,普通本科,2,2,,平顶山市,河南省,河南省平顶山市新城区龙翔大道
河南,安阳师范学院,师范类,公办,普通本科,2,2,,安阳市,河南省,河南省安阳市弦歌大道436号
河南,河南科技学院,综合类,公办,普通本科,2,2,,新乡市,河南省,河南省新乡市华兰大道东段
河南,河南工学院,理工类,公办,普通本科,2,2,,新乡市,河南省,河南省新乡市平原路699号
河南,安阳工学院,理工类,公办,普通本科,2,2,,安阳市,河南省,河南省安阳市黄河大道西段
河南,河南开封科技传媒学院,综合类,民办,普通本科,2,2,,开封市,河南省,河南省开封市金明大道北段
河南,黄淮学院,综合类,公办,普通本科,2,2,,驻马店市,河南省,河南省驻马店市开源大道76号
河南,新乡学院,师范类,公办,普通本科,2,2,,新乡市,河南省,新乡市金穗大道东段191号
河南,许昌学院,理工类,公办,普通本科,2,2,,许昌市,河南省,河南省许昌市八一路88号
河南,郑州工商学院,理工类,民办,普通本科,2,2,,郑州市,河南省教育厅,河南省郑州市郑东新区前程大道169号
河南,黄河科技学院,理工类,民办,普通本科,2,2,,郑州市,河南省教育厅,郑州市紫荆山南路666号（南校区）;郑州市航海中路94号 （北校区）
河南,新乡医学院三全学院,医药类,民办,普通本科,2,2,,新乡市,河南省教育厅,"新乡校区：河南省新乡市向阳路东段688号,平原校区：河南省新乡市平原新区长江大道西段"
河南,郑州工业应用技术学院,理工类,民办,普通本科,2,2,,郑州市,河南省教育厅,郑州市新郑高新技术开发中华北路郑州工业应用技术学院新校区
河南,中国人民解放军战略支援部队信息工程大学,军事类,公办,普通本科,2,2,,郑州市,解放军战略支援部队,郑州市中原区科学大道62号
河南,郑州财经学院,财经类,民办,普通本科,2,2,,郑州市,河南省教育厅,河南省郑州市惠济区天河路36号
河南,平顶山学院,综合类,公办,普通本科,2,2,,平顶山市,河南省,"河南省平顶山市新城区未来路南段（湖滨校区）,河南省平顶山市新城区崇文路（崇文校区）"
河南,中原科技学院,师范类,民办,普通本科,2,2,,郑州市,河南省,"郑州校区地址：河南省郑州市郑东新区郑开大道50号,新乡校区地址：河南省新乡市国家新乡经济技术开发区"
河南,河南职业技术学院,理工类,公办,专科（高职）,2,2,,郑州市,河南省,河南省郑州市郑东新区龙子湖高校园区平安大道210号
河南,郑州经贸学院,财经类,民办,普通本科,2,2,,郑州市,河南省教育厅,"河南省郑州市南龙湖宜居教育园区双湖大道2号（主校区）,河南省郑州市中原中路41号（北校区）"
河南,周口师范学院,师范类,公办,普通本科,2,2,,周口市,河南省,河南省周口市川汇区文昌路东段
河南,河南工业职业技术学院,理工类,公办,专科（高职）,2,2,,南阳市,河南省,"光武路校区地址:河南省南阳市工农路291号,孔明路校区地址:河南省南阳市杜诗路1666号"
河南,漯河医学高等专科学校,医药类,公办,专科（高职）,2,2,,漯河市,河南省,漯河市大学路148号
河南,河南警察学院,政法类,公办,普通本科,2,2,,郑州市,河南省,河南省郑州市郑东新区龙子湖东路1号
河南,商丘医学高等专科学校,医药类,公办,专科（高职）,2,2,,商丘市,河南省,河南商丘市城乡一体化示范区迎宾路666号
河南,郑州科技学院,理工类,民办,普通本科,2,2,,郑州市,河南省教育厅,郑州市二七区马寨工业园学院路1号
河南,郑州铁路职业技术学院,综合类,公办,专科（高职）,2,2,,郑州市,河南省,"郑州市郑东新区前程路9号（新校区）,郑州市二七区幸福路2号（老校区）"
河南,河南医学高等专科学校,医药类,公办,专科（高职）,2,2,,郑州市,河南省,河南省郑州市新郑龙湖镇双湖大道8号
河南,铁道警察学院,政法类,公办,普通本科,2,2,,郑州市,公安部,河南省郑州市农业路31号
河南,信阳学院,综合类,民办,普通本科,2,2,,信阳市,河南省教育厅,河南省信阳市南湖路237号
河南,郑州升达经贸管理学院,财经类,民办,普通本科,2,2,,郑州市,河南省教育厅,河南省郑州市新郑市龙湖镇文昌路1号
河南,黄河交通学院,理工类,民办,普通本科,2,2,,焦作市,河南省教育厅,河南省焦作市武陟县迎宾大道333号
河南,南阳医学高等专科学校,医药类,公办,专科（高职）,2,2,,南阳市,河南省,河南省南阳市雪枫西路1106号
河南,郑州商学院,财经类,民办,普通本科,2,2,,郑州市,河南省教育厅,河南省郑州巩义市紫荆路136号
河南,河南财政金融学院,财经类,公办,普通本科,2,2,,郑州市,河南省,"象湖校区位于郑州市郑东新区郑开大道76号,龙子湖校区位于郑州市郑东新区龙子湖北路22号"
河南,郑州旅游职业学院,综合类,公办,专科（高职）,2,2,,郑州市,河南省,河南省郑州市郑东新区金龙路188号
河南,商丘工学院,理工类,民办,普通本科,2,2,,商丘市,河南省教育厅,河南省商丘市睢阳大道中段236号
河南,河南牧业经济学院,财经类,公办,普通本科,2,2,,郑州市,河南省,"（龙子湖校区）郑州市郑东新区龙子湖北路6号,（英才校区）郑州市惠济区英才街2号,（北林校区）郑州市金水区"
河南,焦作师范高等专科学校,师范类,公办,专科（高职）,2,2,,焦作市,河南省,河南省焦作市山阳路998号
河南,信阳农林学院,农林类,公办,普通本科,2,2,,信阳市,河南省,河南省信阳市平桥区北环路1号
河南,郑州电力高等专科学校,理工类,公办,专科（高职）,2,2,,郑州市,河南省,郑州市郑开大道与雁鸣路交叉口北2公里路西（凤栖街296号）
河南,郑州职业技术学院,理工类,公办,专科（高职）,2,2,,郑州市,河南省,河南省郑州市郑上路081号
河南,黄河水利职业技术学院,理工类,公办,专科（高职）,2,2,,开封市,河南省,河南省开封市东京大道1号
河南,郑州工程技术学院,理工类,公办,普通本科,2,2,,郑州市,河南省,河南省郑州市惠济区英才街18号
河南,平顶山工业职业技术学院,理工类,公办,专科（高职）,2,2,,平顶山市,河南省,河南省平顶山市湛河区黄河路81号
河南,焦作大学,综合类,公办,专科（高职）,2,2,,焦作市,河南省,"河南省焦作市人民路3066号（南校区）,焦作市工业路458号（北校区）"
河南,郑州电子信息职业技术学院,综合类,民办,专科（高职）,2,2,,郑州市,河南省教育厅,河南省郑州市中牟大学路１号
河南,三门峡职业技术学院,理工类,公办,专科（高职）,2,2,,三门峡市,河南省,三门峡市崤山西路42号
河南,安阳学院,综合类,民办,普通本科,2,2,,安阳市,河南省教育厅,河南省安阳市中华路南段599号
河南,商丘学院,综合类,民办,普通本科,2,2,,商丘市,河南省教育厅,河南省商丘市北海东路66号
河南,河南经贸职业学院,财经类,公办,专科（高职）,2,2,,郑州市,河南省,郑州市郑东新区龙子湖高校园区
河南,河南科技学院新科学院,理工类,民办,普通本科,2,2,,新乡市,河南省教育厅,河南省新乡市新中大道中段
河南,漯河职业技术学院,综合类,公办,专科（高职）,2,2,,漯河市,河南省,河南省漯河市大学路123号
河南,信阳职业技术学院,综合类,公办,专科（高职）,2,2,,信阳市,河南省,河南省信阳市羊山新区24大街48号
河南,鹤壁职业技术学院,理工类,公办,专科（高职）,2,2,,鹤壁市,河南省,河南省鹤壁市淇滨区朝歌路5号
河南,河南应用技术职业学院,理工类,公办,专科（高职）,2,2,,郑州市,河南省,郑州市中原区建设西路548号
河南,安阳职业技术学院,综合类,公办,专科（高职）,2,2,,安阳市,河南省,安阳市文峰区平原路461号
河南,河南信息统计职业学院,综合类,公办,专科（高职）,2,2,,郑州市,河南省,河南省郑州市金水区鑫苑路5号
河南,河南交通职业技术学院,理工类,公办,专科（高职）,2,2,,郑州市,河南省,"南校区地址：河南省郑州市航海中路165号,东校区地址：河南省郑州市郑东新区白沙职教园区通惠路"
河南,周口职业技术学院,理工类,公办,专科（高职）,2,2,,周口市,河南省,"河南省周口市开元大道1号（开元校区）,河南省周口市文昌大道东段（文昌校区）"
河南,河南建筑职业技术学院,理工类,公办,专科（高职）,2,2,,郑州市,河南省,郑州市二七区工业路25号
河南,河南司法警官职业学院,政法类,公办,专科（高职）,2,2,,郑州市,河南省,河南省郑州郑龙新区龙子湖高校园区
河南,郑州澍青医学高等专科学校,医药类,民办,专科（高职）,2,2,,郑州市,河南省教育厅,郑州市二七区马寨工业苑区东方路23号
河南,郑州信息科技职业学院,理工类,公办,专科（高职）,2,2,,郑州市,河南省,郑州市郑东新区龙子湖高校园区
河南,郑州幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,郑州市,河南省,郑州市市民新村北街9号
河南,商丘职业技术学院,综合类,公办,专科（高职）,2,2,,商丘市,河南省,商丘市神火大道南段566号
河南,濮阳职业技术学院,理工类,公办,专科（高职）,2,2,,濮阳市,河南省,河南省濮阳市经济技术开发区黄河西路249号
河南,河南工业贸易职业学院,财经类,公办,专科（高职）,2,2,,郑州市,河南省,"龙湖校区：河南省郑州市新郑龙湖大学城祥云路1号,优胜校区：郑州市优胜北路4号"
河南,河南检察职业学院,政法类,公办,专科（高职）,2,2,,郑州市,河南省,河南省郑州市新郑龙湖镇大学园区双湖大道一号
河南,洛阳职业技术学院,综合类,公办,专科（高职）,2,2,,洛阳市,河南省,洛阳市伊滨区科技大道6号
河南,许昌职业技术学院,理工类,公办,专科（高职）,2,2,,许昌市,河南省,河南省许昌市新兴东路4336号
河南,河南艺术职业学院,艺术类,公办,专科（高职）,2,2,,郑州市,河南省,"新校区：郑州市郑东新区郑开大道132号,文化路校区：郑州市金水区文化路79号"
河南,河南护理职业学院,医药类,公办,专科（高职）,2,2,,安阳市,河南省,"河南省安阳市中华路南段480号（南校区） ,河南省安阳市盘庚街67号（北校区）"
河南,河南农业职业学院,农林类,公办,专科（高职）,2,2,,郑州市,河南省,郑州市中牟青年西路38号
河南,河南水利与环境职业学院,综合类,公办,专科（高职）,2,2,,郑州市,河南省,郑州市花园路136号
河南,河南机电职业学院,理工类,公办,专科（高职）,2,2,,郑州市,河南省,河南省郑州南大学城泰山路与郑新快速路交叉口西200米路南
河南,新乡职业技术学院,综合类,公办,专科（高职）,2,2,,新乡市,河南省,河南省新乡经济技术开发区经三路6号
河南,郑州工业安全职业学院,理工类,公办,专科（高职）,2,2,,郑州市,河南省,河南省郑州市龙湖南大学城（新郑市卢家桥）
河南,河南科技职业大学,理工类,民办,普通本科,2,2,,周口市,河南省教育厅,河南省周口市川汇区文昌大道东段6号
河南,安阳幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,安阳市,河南省,河南省安阳市汤阴县人和路东段
河南,郑州城市职业学院,综合类,民办,专科（高职）,2,2,,郑州市,河南省教育厅,河南省郑州新密市溱水路618号
河南,洛阳科技职业学院,综合类,民办,专科（高职）,2,2,,洛阳市,河南省教育厅,洛阳市谷水西洛新产业集聚区学院路1号
河南,济源职业技术学院,理工类,公办,专科（高职）,2,2,,省直辖县级行政区划,河南省,河南省济源市济源大道中段88号
河南,郑州电力职业技术学院,理工类,民办,专科（高职）,2,2,,郑州市,河南省教育厅,河南郑州新区商都大街东段1933号
河南,郑州信息工程职业学院,理工类,民办,专科（高职）,2,2,,郑州市,河南省教育厅,郑州中原西路桃贾路331号
河南,郑州理工职业学院,理工类,民办,专科（高职）,2,2,,郑州市,河南省教育厅,郑州市龙湖大学城南107国道西侧
河南,河南质量工程职业学院,理工类,公办,专科（高职）,2,2,,平顶山市,河南省,河南省平顶山市姚电大道中段
河南,郑州西亚斯学院,综合类,民办,普通本科,2,2,,郑州市,河南省教育厅,河南省郑州新郑市人民路东段168号
河南,漯河食品职业学院,综合类,民办,专科（高职）,2,2,,漯河市,河南省教育厅,河南省漯河市107国道和文明路交叉口
河南,濮阳医学高等专科学校,医药类,公办,专科（高职）,2,2,,濮阳市,河南省,河南省濮阳市城乡一体化示范区文岩街与商鞅路交叉口东160米路北
河南,驻马店职业技术学院,理工类,公办,专科（高职）,2,2,,驻马店市,河南省,河南省驻马店市淮河大道西段
河南,郑州黄河护理职业学院,医药类,民办,专科（高职）,2,2,,郑州市,河南省教育厅,河南省郑州市高新区铁魏路东段（化工路与西四环交叉口西一百米）
河南,开封文化艺术职业学院,综合类,公办,专科（高职）,2,2,,开封市,河南省,开封市东京大道中段
河南,河南推拿职业学院,医药类,公办,专科（高职）,2,2,,洛阳市,河南省,河南省洛阳市洛龙区学府街10号
河南,河南工业和信息化职业学院,理工类,公办,专科（高职）,2,2,,焦作市,河南省,河南省焦作市新区碧莲路801号
河南,嵩山少林武术职业学院,综合类,民办,专科（高职）,2,2,,郑州市,河南省教育厅,"河南郑州登封市嵩山路南段（孔子校区）,河南郑州登封市大禹路西段（大禹校区）"
河南,永城职业学院,综合类,公办,专科（高职）,2,2,,商丘市,河南省,河南省永城市东城区学府路002号
河南,南阳职业学院,综合类,民办,专科（高职）,2,2,,南阳市,河南省教育厅,河南省南阳西峡白羽北路
河南,许昌电气职业学院,理工类,公办,专科（高职）,2,2,,许昌市,河南省,河南省许昌市魏文路与永昌大道（北环路）交叉口
河南,郑州商贸旅游职业学院,其他,民办,专科（高职）,2,2,,郑州市,河南省教育厅,郑州市建设西路须水工贸园
河南,平顶山职业技术学院,综合类,公办,专科（高职）,2,2,,平顶山市,河南省,河南省平顶山市城乡一体化示范区长安大道西段
河南,长垣烹饪职业技术学院,其他,民办,专科（高职）,2,2,,新乡市,河南省教育厅,河南省长垣县宏力大道南段科教园区杏坛路2号
河南,焦作工贸职业学院,理工类,民办,专科（高职）,2,2,,焦作市,河南省教育厅,河南焦作沁阳香港街1号
河南,河南轻工职业学院,理工类,公办,专科（高职）,2,2,,郑州市,河南省,河南郑州市嵩山南路
河南,驻马店幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,驻马店市,河南省,河南省驻马店市职业教育园区铜山大道与纬十路交汇处
河南,郑州财税金融职业学院,财经类,公办,专科（高职）,2,2,,郑州市,河南省,郑州市郑尉路18号
